id	filename	md5	size	state
b9a70417-f8fd-4bab-ae99-4573c25fed5c	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_C11_1486796.birdseed.data.txt	7c87b647badaaf4419a0e1d36023072c	20851976	live
a0a9bbe4-6a3c-408b-a300-c2f281e140d0	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_D03_1361892.birdseed.data.txt	20b5f8aa71f9b696fa0b97b38a577f21	20851974	live
ae24497e-b707-4db9-817d-015a4416ad46	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_H11_831540.birdseed.data.txt	6d6b18fd7f43cf5cc2d7e1814236146d	20851956	live
08d369f1-19b6-4d29-a534-94dd0e62bc16	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_F10_831608.birdseed.data.txt	ba3fae606956db4b3a975a67e3e33aa4	20850928	live
011c4ab6-421e-4b74-a35e-fabf2e2c98f7	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C10_1244820.birdseed.data.txt	fc253ac194e23277bcd5af3601a370aa	20850938	live
ccee8965-f654-44f4-8940-12e8c576a6ab	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_D05_1148540.birdseed.data.txt	e955585131f39f77147accd0d27ceb86	20851964	live
cdb30aea-f70d-4a32-94bf-6953d0e89050	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_B08_863266.birdseed.data.txt	dcb1f5d7e073e7d4032ac81de321d61a	20851972	live
b64d3258-72bc-4812-991a-46517f4f4c7d	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_D04_1361902.birdseed.data.txt	197a8b67ebbe83576f21f597eebd134b	20851974	live
3e497042-6fff-4731-8459-9ef111741deb	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B06_831614.birdseed.data.txt	fa54f438f650d2e601bdd6b1b4a8028e	20851956	live
4bd25f5e-928f-4f9c-82bb-f40c15549528	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_E02_730344.birdseed.data.txt	57338fab2be6fa5d4838d8a5f9cf5211	20851964	live
b32358d6-4ef8-4557-a556-79d609e0c8b0	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_F04_913892.birdseed.data.txt	c71bf9c3567aa01274c24b0008c1e127	20850946	live
f86f2c36-f6f7-4a45-9608-c500ce7dc520	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B10_831520.birdseed.data.txt	de8821c8472497700c9d6537ac212f25	20851956	live
90e4d3a6-0fe8-483a-9fa3-fce879773c98	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_D05_1376674.birdseed.data.txt	9510bc316d752b2da148a8fa4dc246f6	20851938	live
3a1a2723-cbee-446e-bf5d-1d168c661caa	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D04_730484.birdseed.data.txt	bb8071105e0b33954b730ae025ba7a02	20851964	live
5d56d381-135c-4395-bbdc-d78e82a0192f	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_C12_1486952.birdseed.data.txt	1afaab6c48fd952c50bc504e8dc8fb82	20851976	live
4afcc9e5-8543-476a-9cad-0589b0fc9590	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_E10_1376928.birdseed.data.txt	cc4a83ae7656d9083514b3ebc7a00d93	20850948	live
31b644c0-17ea-4967-8e4c-56401f631c92	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B06_734694.birdseed.data.txt	898be7b3d8a36fa7957955e8adb1df96	20851960	live
180e82cd-a6fd-4052-a78a-37a9351c0210	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_B04_932716.birdseed.data.txt	ee265c5271cb90e74524c0e0368525a5	20851964	live
43770bd8-0a6f-484f-9d4b-d8d99bb86ebd	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_F08_1361898.birdseed.data.txt	a102cfbb3ff0e1473e4a1378a1a3527e	20851974	live
ceeb8447-9113-4d2f-aa90-429edc90343d	DLP_REDO_FROM_CUTCH_G10.birdseed.data.txt	f234e99ff8ef13e090712cfed12d345f	20850876	live
e118aa37-bebd-49ea-a9cd-b1a939578a34	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G08_863390.birdseed.data.txt	da0ecacbc68ee7bbef146aba2b5e9ece	20851972	live
2c15249d-0764-493f-913e-ecaad51f2a57	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_D11_863220.birdseed.data.txt	37fe91a2f85c17280c33f833f195802f	20851972	live
facd0bfb-24e4-484b-a3ad-9fc59f8fa5e4	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_E08_1376770.birdseed.data.txt	c6008d5179c3fde3d0ffff391e339f4b	20851968	live
e208cfeb-cda4-48b9-b2a4-8d43e120f2a2	PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_A11_863728.birdseed.data.txt	b131c91fe7e04329e386ffd041e7e4ae	20851958	live
a52c1ffb-61de-4c85-9ba9-46df675f1105	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_E06_863348.birdseed.data.txt	42760701a223d3688dbf95a47a52e3a5	20850944	live
cca44957-a236-40cc-9949-a4e2b8faf4a2	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_C12_1365196.birdseed.data.txt	e4493dbc750c81f2df06173a2ecbb571	20850946	live
76a60fa9-c063-4fd4-ac53-dfbe011db302	CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_A04_914006.birdseed.data.txt	32049c07e1b6092f2591d6fed9f9aaae	20851964	live
e18eae4f-980c-458a-a8cd-0fda9036e808	PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_E10_863752.birdseed.data.txt	b9e1a2d3f2537037c03680898fddaf66	20851938	live
5be67001-056a-4312-9d61-89cef6003cb0	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_E07_1301154.birdseed.data.txt	137b298e384fb7b5a77343d6fb4de5fe	20851974	live
fa313ede-500c-458b-a1bf-77c940aa3e56	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G11_863352.birdseed.data.txt	1d1da07a67e3af96976f4811a91b377e	20850944	live
d0d6d7b8-d18c-4d48-8610-70e0a26ec5a5	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_C02_913902.birdseed.data.txt	65d6d58e7d0aafecb3656446a1a340e5	20850946	live
45f7a0a1-c8f8-4a79-a087-373a65321743	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D06_730414.birdseed.data.txt	5c8b0cec1396163aa1cbc0e5f603813d	20851964	live
6f495255-d6f0-4ab6-b43d-a102936b8901	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E02_777820.birdseed.data.txt	1b372b0447891112de6462a9f866a2c7	20851966	live
92fd47f1-59ce-4a47-af29-945e375ae10e	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_D03_1376748.birdseed.data.txt	e7de121710ad82565dfc65437bb5507a	20851968	live
4233d761-668b-404c-b6fc-6a65e70cf211	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_A07_777768.birdseed.data.txt	53e1785fbfb6be69561110ddb1ed6c70	20850938	live
360b55eb-9316-49ec-bf8b-272c941650be	LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_A03_914404.birdseed.data.txt	fde9dc8c3f07039b961e028192768e37	20850944	live
42719858-ed62-4bcd-907b-d221dbae746d	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_G10_777806.birdseed.data.txt	413d8790591429246012f425ff754729	20851966	live
193ea997-cfb5-47ae-b31f-5a7df544682b	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E03_777952.birdseed.data.txt	e30db3af91ff9b101d47c04a71233879	20851966	live
2d8f942c-23fb-4f05-9269-3cc8ef71df97	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_G01_1376720.birdseed.data.txt	0c9cf2f5cc800a39521199c88eb3a8b1	20851968	live
c048db6f-f569-4d77-bbff-165a53859ea8	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_A10_863296.birdseed.data.txt	4c647dac8d32f5f118e83d7446568e93	20850944	live
3ffad8a4-c27f-48e2-857e-07a9e54ef8f8	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_D10_809206.birdseed.data.txt	d58da19b1482cc9a4c4eebc91238959f	20850938	live
24e85cca-a61f-48c9-a868-4354be54d4a4	CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_A08_914034.birdseed.data.txt	77cd76f970fcd16853c1540e22086ee7	20850936	live
ed89f294-c2bc-45d9-8106-d4e013872397	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_B06_1301156.birdseed.data.txt	b2dbe194828cd3472b9e922360f6bfa5	20850946	live
77947e33-037e-4d00-9f2e-c849a170e99a	PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_C08_863776.birdseed.data.txt	0ceb8807628886ad39cc04b9d636ae55	20851958	live
eabc47d0-1b1e-4efb-b3e5-ab992b1832fd	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_C03_809186.birdseed.data.txt	76e55aebb2ca2d4bac7651bf84f2e279	20851966	live
2f7ca024-0800-48c8-88ec-dbcb0128233f	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_F05_932722.birdseed.data.txt	4fad77ebfe658875c5fec37434be1ada	20851964	live
09a0d297-c250-4b28-b330-fbce8652122c	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_A05_1376718.birdseed.data.txt	4db0d6af5a263a79116f5c77fa86e178	20850940	live
55a2960b-a2e8-4b67-8f26-71da44a984af	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_A04_863378.birdseed.data.txt	2423c9abe45c6de5ed070ed2ac5b0b9c	20850944	live
179d6dee-a1bb-41e0-b4f5-19761843593b	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_B12_1301240.birdseed.data.txt	3c1be6e7d847109b0ecac24ba42a8728	20851974	live
55682fe6-7ac9-432c-8f6e-343778b51967	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_D01_734800.birdseed.data.txt	29140e39fef229e4acf40a247f9ff696	20851960	live
7b312f40-0ae5-42ff-9c98-eb66e6daabfc	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_E08_1244870.birdseed.data.txt	0296d59437571d7dabf29ec72958db82	20850938	live
4397d0fc-ccb5-46fb-877f-f7289bc019b2	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_D08_1301260.birdseed.data.txt	eb8e932d2951767f98f7ff1a9d506747	20851974	live
d7c9a023-d080-48ad-ab1d-70968500fcfd	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_C07_1376648.birdseed.data.txt	6405beddfa691c8b14d38c893eac2680	20851508	live
1132f333-791e-4b66-ad8d-a41b7d2ec560	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_E10_863396.birdseed.data.txt	6b6282e28c1ab821871516891826b461	20851972	live
11a301c3-f0b9-4d54-932c-fb1e10a1c15a	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_B12_1376710.birdseed.data.txt	bb581bd0f3f530e6bb5be515f9971e38	20851968	live
8b597765-7403-4545-8840-cf9f00efdff3	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G07_730398.birdseed.data.txt	59500a7bcae85c2ab524c028755077fc	20850936	live
f2b438db-1e39-41da-bce8-83e055671403	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_E05_730482.birdseed.data.txt	03ef8d362cde7167c4393ed03fce7b81	20850936	live
ae8daea3-cae3-4cb2-ba7c-0309c8f7c1c9	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_C02_1376796.birdseed.data.txt	657f550c926fbf88c331a4a904a3b3f7	20850940	live
46944c40-28e6-4750-81b0-5eaeaf267757	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D10_730442.birdseed.data.txt	b8c327d363362774769e99a18125e02b	20851964	live
6b2cb873-59b5-46b4-bf70-3a9823347426	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_B12_1344446.birdseed.data.txt	416ec2c16fea37b9132b99af16a71239	20851966	live
c68e4cb3-8b0c-48ea-b7de-84cc3b80c438	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_D07_1148560.birdseed.data.txt	ab7543d48c66094a162a2cc1b0918a76	20850936	live
e09a6d46-c3a5-4035-85e0-6782bf6a9483	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_G07_777948.birdseed.data.txt	dbbd8563cb8362b3f593aa7a45ceca74	20851966	live
55753d3a-829b-4244-9759-a8e8a32bbc62	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B08_831490.birdseed.data.txt	a0bade7cdb9e28c4252c9fa0fb14c1e4	20851956	live
c13663d6-406f-4d81-8212-de94786eae7e	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_C07_1361952.birdseed.data.txt	5f0b6c6b7c32107a2bb5f86f5c3ddba4	20850946	live
53899520-a523-470d-a942-5b18769a3fa0	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_B06_1320548.birdseed.data.txt	1618ad68ea1ab333e4a065cde9f79e96	20850930	live
4811ae22-76f2-4bed-b650-5b5c2355e578	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_B05_777896.birdseed.data.txt	21a2c6ad2c0ea53b7fcaf6785f576f9e	20851966	live
47882f92-a6ae-4582-83c7-ecb7c75f5522	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_D04_932666.birdseed.data.txt	94c02b1285f7df342ffae5b6e9c0fc5c	20851964	live
f8e87920-908b-4e16-ad73-54a8e100f269	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B05_734660.birdseed.data.txt	bf188fa7de360c446a4f5e59da8f85ae	20851960	live
ab1a0c14-6cc5-4db1-81db-e4554b7beca3	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_A11_1306756.birdseed.data.txt	ff1ac7a23049fb954205092a869f6f76	20851966	live
0bef7ccc-d7a9-49ec-bb74-5e2d895b8fdb	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G05_730428.birdseed.data.txt	e18c456539273d6a15e020f1f50dec65	20851964	live
8b7e1bf3-8dfc-4a5d-b651-b68c288b1293	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_G01_809210.birdseed.data.txt	a73e825d1af828d732282045f8590a33	20851966	live
7fae1846-3020-4f03-883b-721a77455775	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_B08_1306746.birdseed.data.txt	8f539adb6181ca781d5ecace8485b666	20850938	live
12fc0a86-19c7-4d60-b92c-f4c087978feb	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E08_777904.birdseed.data.txt	86079e674734b337625cb8947200d65d	20851966	live
