id	filename	md5	size	state
7f3ad090-a5e9-46fb-92b4-d0c9d28f0ec0	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B01_831578.hg19.seg.txt	892ef563b17b9bf203f4eb79f0e04201	19447	live
b0760ba0-c448-4026-bce2-f26e3df9c7f6	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_B07_1320606.hg19.seg.txt	59d529a6119f2e40192a6be7fa4fc96a	49857	live
d7a91854-2c45-49d3-9720-029e05698d93	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_E10_1376928.hg19.seg.txt	9b3c4ae742a035524316455cb05a6318	43442	live
f55b4e3c-ed53-400c-a661-d22e5484b8e3	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_C09_734798.hg19.seg.txt	09e0e8ae1ab594e67a966b6e1334b805	49239	live
032cf4d4-b373-4b90-818b-974f9600bd20	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_B06_1376752.hg19.seg.txt	e39ab21f5abee067947d694e4a9f7d63	33178	live
4d2eadee-2f01-459a-bba1-7709afe985ba	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_C05_863318.hg19.seg.txt	6faa14096bf5e9016eea9479d0eba2e2	25674	live
9ba991f3-9cf7-4660-a58e-19cff2e59ff2	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_H03_831662.hg19.seg.txt	240193d191a32a679f5a71c29857ea7a	31924	live
0b601023-a213-4ec6-aeac-676df5043d91	CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_D10_914120.hg19.seg.txt	b54309b319673e7e96272b62048a60b5	42017	live
00236ef0-faff-48eb-91cb-756466a1a7c0	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_E06_1148456.hg19.seg.txt	c05f54923a5b0b781aec1c41f88ae4aa	37550	live
37731ae2-72ca-4dc7-a97f-06a41dda2be0	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_E09_1365220.hg19.seg.txt	ba0ba17bc8f0642f0d2738519883a2e1	38336	live
6be1142b-3fae-4c80-b79c-e022a282ad8c	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_C04_913974.hg19.seg.txt	b42a9911870c5820fbe89e8082cb5709	30804	live
2da69c0b-74df-4bdf-baca-d5fa00b97554	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_E10_1301134.hg19.seg.txt	0304b29eca0888a35756ad870e77b4f8	32156	live
d3277bb9-a99c-4252-bbcc-54a1356dce5a	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_C12_1361814.hg19.seg.txt	cdc2a6c00a598d538eaf5598b3686c92	39906	live
69a3f75c-24d6-4d7c-95ef-a41ef4b979fe	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_F10_730436.hg19.seg.txt	988fe06da517763f1d02d2c10f54c112	50373	live
92df9727-5122-48e8-b4f2-0973ed2f888a	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_D12_1301180.hg19.seg.txt	ed1f01b81fbe8e5129d618d0b3400bd7	21103	live
0c733ae8-c18f-4be6-8bc0-c73ec1400e5d	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_H03_1365350.hg19.seg.txt	3ebd87aa8e89baa13a66827a7fea2e5d	49839	live
6a803207-5842-46e1-bc10-2d297fb25ead	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_D04_1148488.hg19.seg.txt	95ef6ed7168921ccfdb8d907c5e00dd1	45943	live
457b7b45-bc61-4108-81db-87592ba248f1	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_F08_831658.hg19.seg.txt	b7444a115362365be43baab7aaf8dd1b	24307	live
af1bc6b1-b8ef-4637-aea2-5a290c1cb0bd	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C08_730494.hg19.seg.txt	65621aa829e112e3f7835e6cdfb7117d	32137	live
ddad2542-750a-46e7-bf01-73250d8fe32e	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_G04_777776.hg19.seg.txt	1041a856a1eeea9cbdf97904848036e3	85795	live
58140fd4-8697-49fb-b09a-06fe59644797	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_B09_1306830.hg19.seg.txt	cc6572d0cc92e322c379ed44d52f2a6e	30515	live
ee092ab8-5c73-448f-bd23-a140631fa69d	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_F01_863248.hg19.seg.txt	6f604fd49b4b3ae32a65a6232f5aef2d	20723	live
397f24a7-0cc9-4b7b-9e2b-e989bace95aa	DRAWN_p_TCGASNP_214_215_N_GenomeWideSNP_6_E03_1148224.hg19.seg.txt	c0c0a7ef695b1072080bda88e9a78078	28749	live
047cbaae-d5ba-4e2b-87ba-05ce6ceb3491	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_F05_932722.hg19.seg.txt	2f4443b866071b04fe8d14858094f284	82502	live
bcc6d416-7558-4e00-9423-8b86de80a61a	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_C02_1320502.hg19.seg.txt	5fea6c9a538a8aebde0fa3be39742373	29704	live
a00f8a35-8ae9-4d57-86f8-ef3a2014037e	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_H07_831656.hg19.seg.txt	38ab12c4f710b1faaa53aa4c63350f5c	31256	live
329a09a8-424f-400d-94e7-e742761ddbfb	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_B03_1361842.hg19.seg.txt	af325fa751778e29a0c34243aac5fe67	39176	live
08c5fe5c-f9c3-4800-b156-465ce2f72207	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_A02_1306818.hg19.seg.txt	1d32408b981045e147c8e6815f48de43	42716	live
12a27951-9dc0-4184-b293-9ee5069bb93d	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_F06_1365262.hg19.seg.txt	07771aa6507346905288c4c6a4d146a5	73822	live
5474ae80-187b-4666-b467-f08645c6347d	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_B10_1306708.hg19.seg.txt	535add215514d592adefa54c1f1a58e7	34760	live
3bdb2797-76b0-453f-87df-4fd1c3a0335c	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_B08_1361868.hg19.seg.txt	d42f0a411bae0a76c9aad20af9149b02	31788	live
c2ef445f-e574-490d-a659-5de8cdff337e	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C07_1244854.hg19.seg.txt	4be235995828fd053fd5be89fee6c962	34066	live
cb0af663-cb0c-4803-af78-b4eb7c7d2d19	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_H10_831572.hg19.seg.txt	51967277aaeac7aebfc20480247bd2eb	29136	live
479adc65-c18b-46e2-a55e-a8c9bfc76599	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E05_777872.hg19.seg.txt	3bc3e575190ce98fc4a54dad998e98a8	40279	live
02a87805-be14-4fc3-bd7c-824629b3103f	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_F01_730448.hg19.seg.txt	5c10e9a836f7471ee6932e74b5a312f9	47790	live
68228756-a0d2-4dff-862e-0bcf127cb360	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_A12_1320526.hg19.seg.txt	5e71fd54e3da8a347ac049d091354c49	20437	live
ca67db3b-561e-4a2c-a4b5-2e6fcdd76995	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_C11_730416.hg19.seg.txt	0efd4a71e95d0904900b549b3dfc7690	66464	live
83801ac6-0693-4375-87fd-27a688fc2f88	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_E02_730344.hg19.seg.txt	2b2daba421fed662b7c7e8e723dcbe43	73425	live
1fe916e6-79ae-40e2-9271-95ce635a3489	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G12_863356.hg19.seg.txt	bf6fca35f4fc4cf1da6aa5876d79dcb5	49335	live
ab9b008b-6ea4-4d7f-b69e-1d68b5908a42	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_A01_734728.hg19.seg.txt	7be48273a1e03a210c33b631adc5e8de	39108	live
9b56672c-bf52-4f75-8135-ae5f113cbd1d	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_H01_1365254.hg19.seg.txt	d87191428057f28da260ca0f51005598	63427	live
3aa53c7c-29ce-4ec6-8423-6543f547af73	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_B07_863320.hg19.seg.txt	fe13048e4381e7d0682c6512d257cd2d	31157	live
4352e6d6-46b3-4d1c-a197-dfe55fd209a1	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_B05_1301158.hg19.seg.txt	daa595f11016583b764b9aeb36cb123e	41975	live
e8045d7c-dd86-4dae-bfd6-b09fcc049ddf	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_F01_809276.hg19.seg.txt	fd3ae62ef2f578dba03dce7e32c72c59	24937	live
9e61dafb-34b7-412e-b562-4f9bfb609172	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_C08_831586.hg19.seg.txt	864a0852ef4b7d52103fd65909dba8a4	32023	live
13926911-c4b9-41d8-aa01-f85953d222db	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_F02_863286.hg19.seg.txt	957201a5df9764b0c918e9cfbe793fab	62303	live
a9f330d0-21a3-4ef1-8f63-66bdefb5c5c4	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_B03_1306730.hg19.seg.txt	39283413b49c0a3a96a7329505a21a19	28918	live
ffe60702-3020-4b12-8c28-5be514047494	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_C09_1244764.hg19.seg.txt	2fb6fb990c49800955f1229e474a1c38	19183	live
d8afa814-5f84-4031-bbba-84beddd22c82	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_D05_863380.hg19.seg.txt	7175dc295f7df3211c4de5b1db369251	22595	live
ad333366-ca0d-4148-a97e-c59eff17f08f	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_B10_777844.hg19.seg.txt	ffb166a66bfb79a4238996301460f99d	38035	live
cd33361a-d3aa-4253-88be-0205cfc3c9a5	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_G05_831538.hg19.seg.txt	10bb65ae8608b7b202b93c8f1a3da21b	41624	live
225a8624-294f-49b4-8661-360af45a3cd8	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_F02_913836.hg19.seg.txt	d58b36efdd3614f2eb95cf626255b07c	17304	live
8232c1da-a7a4-4e8a-a018-189446a4e430	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_G03_1365268.hg19.seg.txt	d6270ad72f2ffd97c375895747797d8b	33059	live
c663edc4-57cc-41b1-85aa-f9db51626518	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_C09_1344478.hg19.seg.txt	bdb3ce6c8c3921c1f61d6a239978aa37	43402	live
2f761c1e-e24b-443a-8f77-565074069cca	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_A05_831542.hg19.seg.txt	3e4bdf1d5c45322d8822cc191fc6ccb5	24889	live
4ad69b17-699d-4b9c-a32a-35ff55bd7b0b	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_D10_863294.hg19.seg.txt	41d77d62b2910920c89d90e4ef103f91	41595	live
b083fda9-04f7-495d-984d-3164d5dc8a7f	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_A06_1376712.hg19.seg.txt	942e04e27258fa94470099442aa53776	42523	live
80c650c6-1b87-47f5-b597-60abb966f4e9	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_B10_1376762.hg19.seg.txt	3c15fd6382185d3b8e67e41c3ea7c0bb	29331	live
2a43e9a1-e3dc-4485-8a07-98b505a4e4e2	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_H07_863262.hg19.seg.txt	4e4cddbc93ddcc052ef8eb6b1bb06cd9	45865	live
60f1eb3a-cdc3-4cf1-9828-0a220775fcd0	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_E08_1376894.hg19.seg.txt	bf9d92dcdebdf461e945111ba1840465	44100	live
490914aa-851f-4d35-8a13-0e6dfc4139e6	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_B03_1301218.hg19.seg.txt	ef64e4506385c79908e921f8dcd993ec	37265	live
3f7d448c-6a17-47ed-bc58-9429a3e896de	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_C06_831610.hg19.seg.txt	3d02567e3b29b57feaf8a6669319e230	43411	live
d3ee0ed2-05fc-4672-aa92-eb3cf61cd21c	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_F12_831598.hg19.seg.txt	9d632b52e7ab1331cb0afef21b4f30fa	41956	live
ec29f4e1-3739-4f68-8703-a9c542cf89a5	PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_B10_863704.hg19.seg.txt	49659112714fe359523919e05a5b788f	30452	live
91174a22-f1f9-448f-b523-6bafed54eb52	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G08_863390.hg19.seg.txt	572ddeffa648f3e4e72ab7f1e375bb85	30822	live
97541a02-13c7-4af7-816b-fa9e27b246f1	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_G02_1376992.hg19.seg.txt	923252dd362e10790bd05fd9f6c6add5	39864	live
ef94abf6-c6e1-4242-9c7e-a5c70d19e844	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_C09_863382.hg19.seg.txt	8c96fab9775945d03c4626cdced9f136	31802	live
24533f8e-38b2-42a3-a82e-33e083264a71	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_C04_1361900.hg19.seg.txt	ba3114bbf2c7dcae108504603f0b3b6a	27309	live
ba57c3a7-488a-4750-b32c-38a4450bd2b2	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B07_734788.hg19.seg.txt	25873368ba9f81651d05685e4a16a726	27168	live
2148c5d5-9fa4-46ce-9b3a-3f6587a248ed	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_D01_1344352.hg19.seg.txt	f67ecd08f91ee3347cce6923c55bc0f3	32529	live
1859633f-debf-463c-be83-8603d5bff40e	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_F01_831582.hg19.seg.txt	a5d8960109fc9c0a65a2f3f0eba23eca	27490	live
5ae5d9ac-a5b2-42a3-8457-3266a7cdd4db	RICES_p_TCGA_Batch_310_311_NSP_GenomeWideSNP_6_B11_1361908.hg19.seg.txt	6b53e62951e42f87b38f16086b5be151	43207	live
3efc24c2-67f8-4cb3-938f-74ba437e2a6a	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_C07_1344322.hg19.seg.txt	dd065b606f97479fc60f2d43507e79b4	26991	live
5df80476-1638-4845-8397-7ebd78df0f8f	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_F11_932782.hg19.seg.txt	7d69709d0424c9198e8e6d445f0958e9	51950	live
3dded41b-ad83-427c-9f46-83d254f5aecf	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_A04_1320644.hg19.seg.txt	df4e318baaaa547200df43d2e80f7a3c	53158	live
2edb9e83-575c-472f-9497-11998846ccc5	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_G02_1365344.hg19.seg.txt	4aa4ebdb8557fa6a78c7c9995808b904	47418	live
859b142f-0b8a-462b-9b22-45038624dacc	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_F07_932780.hg19.seg.txt	d271b045b7cab9dccb12dfab434464c9	28887	live
db3cdedf-3d87-4134-a0e1-1f4b3b1246fe	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_A06_777916.hg19.seg.txt	25996b41bf6ef765ed4dac11318b8bf4	40107	live
4c45c5e1-6a53-41f0-8d0d-452ac0555da2	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G06_730366.hg19.seg.txt	e64a95cd31bdba9988a7a8c28d19905d	28746	live
6159c586-aa5b-4cbb-86c4-21ec66c70030	BUCKS_p_TCGA_272_273_N_GenomeWideSNP_6_A09_1320510.hg19.seg.txt	6f270e206432c4031617a8325606342e	30979	live
e1a8759d-f86d-4df1-a702-ac79b813fcb5	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_E01_777860.hg19.seg.txt	07f82433ef84b807d74d7a417a48d766	35858	live
8644b6e0-41df-4d19-985f-be1b2daa5a42	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_D03_1344392.hg19.seg.txt	6d800d3479527d0c110a2b978d1daa62	37903	live
f59d311f-ef9f-466c-be1d-fce80492cdf7	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_B02_730444.hg19.seg.txt	cef12c945f579848379ba3fbf58ba390	16623	live
475b1253-5b95-4046-9948-180f8f6c7f79	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_E01_913820.hg19.seg.txt	06307e799ae835c6e10f59a263caf13b	49075	live
84b86c5c-95c3-433b-bb43-891f3313c4c5	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_E09_730514.hg19.seg.txt	047375e2809935f81816b5c73354e90c	36398	live
02010a5e-cf10-4f40-81b0-b74b29f4bf38	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_G03_730480.hg19.seg.txt	b9be5c33ba445f0a74b7ad28503ed181	31647	live
6753acf6-1755-4f98-9d87-8759b4d6bb3a	FISTS_p_TCGA_b107_121_SNP_N_GenomeWideSNP_6_G01_777786.hg19.seg.txt	7a6cbd460d3899b53a4908ddbad92d15	40256	live
7c9093ff-00ad-4e14-903b-a1abc1fe45b4	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_G05_863312.hg19.seg.txt	ab6393005798c49a6df6dcc55f3f892f	35140	live
db7b9a04-ec20-45f9-a3e6-7ab5c734777e	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_A02_1376690.hg19.seg.txt	1c02b7be0eaa81a4d7b8d05246d5f9a5	21671	live
7c5854d1-6986-4b07-aa0c-938df600b6d3	CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_D11_914002.hg19.seg.txt	ec637c8c30a1c7602c9c2904fba93014	38662	live
4aed212b-434a-4574-be61-8e66b1ad5901	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_E03_1244776.hg19.seg.txt	d03786860827b974549dbc22fb289216	29227	live
4f27b30e-80ed-4f0a-87df-ff60019fafa7	BISON_p_TCGA_164_173_175_SNP_N_GenomeWideSNP_6_B06_863222.hg19.seg.txt	e7d51ea74eba4c7b0a57b448cea07ffe	48703	live
2368f4b8-ca2c-4ef8-925c-1ce94284aa7f	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_B04_913870.hg19.seg.txt	9efe1a622194237c9d68849a723e31ae	49197	live
88bb1167-bdc4-45c4-b8fb-c48da0c4b316	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_B04_1306836.hg19.seg.txt	a4575d99341b749b8c408c20dacd222a	41525	live
827cef1d-9dac-4c6e-82f7-436f35915915	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_F01_1376850.hg19.seg.txt	5f9819297f298d96d3f4f665dfc39f7b	51718	live
c647a95f-402e-44bc-af72-af6b9093b64f	PEAKY_p_TCGA_b164_SNP_N_GenomeWideSNP_6_B12_863598.hg19.seg.txt	b1587fa2b6021b40d6a43e8a58fb8fd8	37863	live
c9e90213-bc74-4a7e-89bc-917460753324	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_C01_1344436.hg19.seg.txt	6475b9aa00fb9767f27b8a816be4c0be	49895	live
0cd8f4f2-810f-4d27-95ea-31dfefe9878d	EMMER_p_8TCGA_Mx_242_238_N_GenomeWideSNP_6_E04_1244742.hg19.seg.txt	b1688b1c9332475bc19e2e0de7f04ef4	32097	live
18e2c626-1da9-40c2-82c7-a0c948f17a92	CONGA_p_TCGA_b_317_318_319_NSP_GenomeWideSNP_6_D11_1365308.hg19.seg.txt	a47c1bd21802ea2fe30e3f45f49c505c	22331	live
0d785c86-74e8-451a-a173-cfe3a8c939d6	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_C09_809192.hg19.seg.txt	3c3336eff8475e631e67cb41749740f5	28860	live
19bb0d32-9dab-4234-a12f-cccae01306d8	CLUBS_p_TCGA_186_188_SNP_N_GenomeWideSNP_6_A01_914040.hg19.seg.txt	bdde83e883921902b40c835eddb98fc5	42321	live
de5866e6-106c-44a4-a9c4-5e99af319aa2	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_E01_1486854.hg19.seg.txt	a4a70fdcf2f823c4eeae799c231ff34d	63371	live
2baa7b50-b223-4a2e-bdff-72c5ba3e29b9	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_F10_1344312.hg19.seg.txt	f7dc84d627a7269abb47da42d91080f1	27540	live
8dcc7601-ec3a-4b71-8177-1ffe81a9514a	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_D11_932784.hg19.seg.txt	65f31e0238000a0ba78a819f099f50e4	22705	live
3776b1fd-d40c-40bb-86c1-69d6582bc70c	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_B09_831500.hg19.seg.txt	c5321e5a809c3ae0804b9f8be4d78cb9	38137	live
cc084d40-9923-444f-9f3b-d8a110c72b52	TYPED_p_TCGA_188_192_Mirn_SNP_N_GenomeWideSNP_6_B02_913976.hg19.seg.txt	78283578eaad4e6633afc1abb3345ff1	42299	live
0ddb3cd6-d2ca-494e-8bb5-03c3cdb5f9c5	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_B03_1376646.hg19.seg.txt	69b489afb7658f075cefa58c70281a8f	42091	live
87fee37f-5d77-486a-8387-7dd3b7067afb	BALMS_p_TCGAb54and67_SNP_N_GenomeWideSNP_6_D06_730414.hg19.seg.txt	6873306e716d5df5bf87e3f7f9816a32	60674	live
2a6ff234-16de-42ea-b3f4-977e6fe9ecae	UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_G03_1376908.hg19.seg.txt	1776817846c9fad575ef2cee38d613eb	41707	live
ce5830de-9e45-4a0f-9d16-011c8efc3a6c	MIRES_p_TCGA_151_SNP_N_GenomeWideSNP_6_D06_831646.hg19.seg.txt	02b62a4e4d964fc7be3edb7f0dcd70d2	33813	live
e47c3975-713c-4d51-9001-5862bc00eca2	GROVE_p_TCGA_b145_153_SNP_N_GenomeWideSNP_6_C04_809294.hg19.seg.txt	82b40dfa439ba6047b9c171d11e38480	28586	live
1f74dcd8-27b3-45af-998a-302d2828839c	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_A05_1376718.hg19.seg.txt	190c91b7131497907a0375fe6a82b70b	32043	live
ba0f83d7-8ddd-4c84-8a31-ca0e1f87fd40	CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_B12_1376710.hg19.seg.txt	ddfe637ee7402ee9ed62dcb0c62efad2	33071	live
0cc50214-0b9e-47df-866b-0eafb64b41d1	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_D09_1486816.hg19.seg.txt	48441c83277e5c339b2be01ee317db46	80647	live
aea25527-35f0-4a37-8f40-854441fde607	ETUIS_p_TCGASNP_b80_83_N_GenomeWideSNP_6_B11_734672.hg19.seg.txt	b8492421ba32b44a0e4bb047d7d2ee46	24922	live
b126d0ab-49eb-44ba-9f16-6006369a0d41	MAULS_p_TCGA_189_190_SNP_N_GenomeWideSNP_6_B02_932708.hg19.seg.txt	867f5bb6520ee8447ebc6db2c2241cda	31325	live
154a22ec-6942-4a7a-a0eb-61b88c00847a	PALPS_p_TCGA_265_266_267_N_GenomeWideSNP_6_A05_1306776.hg19.seg.txt	e71082f5b0e69fdab08bbfd46d4b79de	32797	live
eb5c86f3-c77e-4f8b-a0b6-66f45568afd9	TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_E06_1301126.hg19.seg.txt	ceff32dfd3f00d9c060f51abb15faff1	34091	live
8b392559-26d1-4754-9eba-bcd61a794735	LEGIT_p_TCGA_300_301_302_N_GenomeWideSNP_6_A07_1344462.hg19.seg.txt	f27d8bcb44c5a50b1f0e50d01576bfd7	23681	live
