id	filename	md5	size	state
a9d88f8b-faba-4bf8-be70-b6e4c724569b	UNCID_1008350.TCGA-CV-7235-01A-11R-2016-07.111117_UNC14-SN744_0189_AD09V4ACXX_ATCACG_L008_2.trimmed.annotated.gene.quantification.txt	c0cae7b93147afb173e43c61b7cec550	987547	live
bfb95af1-8624-4bc0-b996-6aebcac44361	unc.edu.548dd95d-136e-4a99-adf9-c9a9fee938d3.1481887.rsem.genes.normalized_results	6de9aa69dcbe49a6250ccfd6e3c7a13d	436581	live
bf9604ea-fe85-423a-aeb0-b9457a3828fd	unc.edu.4734a6ac-072f-49a1-a71e-511b2ea1379c.2208241.rsem.genes.normalized_results	a11f65e483ad1bf93ebf83e0c65fc2a4	434722	live
b5609b2c-a6f5-4784-aff9-c66e616bdf4d	unc.edu.2f6fd500-b276-46f0-a0ab-fef094d22705.2341103.rsem.genes.results	850748b35c21f002e9ffa4aaa678fbc1	1510197	live
c6b162a8-c7df-482e-9ca4-c38cff3c4c9f	unc.edu.5a057036-4674-47df-96d4-ed7cd581d49b.1500581.rsem.genes.results	0d0b924f280367438d175797c4f4ba73	1519544	live
230521d5-c584-442a-8ae6-0638aa823b8a	unc.edu.25e408b2-3a9c-4f25-b698-19d8f468acb7.2533204.rsem.genes.results	90b372b3845cca0a34d781c24948fa33	1518262	live
8ff1d3fd-d288-4cc3-bc16-4de28ebe0a58	unc.edu.2219ceda-89d3-4cf0-8bba-07f678909224.1499834.rsem.genes.results	9f1e39d8e5b50752dba4d37246030f84	1518899	live
dfb34071-1c85-40ba-a790-f562007e5a3c	unc.edu.d04d7f4e-5589-4b9b-8f3a-2b5ca4e2382e.2200801.rsem.genes.results	ebbbf9becf72232c53c82ec20c169093	1512233	live
8ae4f339-7a4d-4af0-921b-a0bd5a4c476e	unc.edu.b4be057d-7197-42f6-b00c-420b1c6c9ecf.2196536.rsem.genes.results	d10a46590d4f9affb7b89543b0dd3062	1460435	live
6b295f8c-d20a-4617-86be-a97c0206b6e6	unc.edu.b4667b5c-e2fd-4d07-92fe-e5e9aa9ecb43.1490963.rsem.genes.normalized_results	8d70a6560076fc7096b45c1260a51aaf	436113	live
12e24487-ee95-43b7-9237-cf562f742068	unc.edu.35b14152-9bce-46e6-b019-9a5f3fcd39e4.2202730.rsem.genes.normalized_results	d0b1c7af90b9471f7a8a2b9ebc15f66c	436810	live
d15cea11-12d9-4a53-973d-228e79060899	unc.edu.167ccaf5-2115-4770-9ab7-ec54bb4d5528.2207931.rsem.genes.results	6779c134ed7fd6e78e6ac12943d14cd3	1510635	live
75ee540f-fd77-480d-b04b-e2fbf1ff4046	unc.edu.38e159a4-9725-4f60-9b46-f21a40874a94.1496495.rsem.genes.results	e8ebe6df0b9b6ea4d6939fed35c69052	1515119	live
512e144a-7d2c-4c0a-809c-1d52e72f1843	unc.edu.a88e6ed8-fbf4-4f5c-bb74-ff9d4d32b934.2200847.rsem.genes.normalized_results	3d289e16b5c6f11f3ea9ae57dc8b600a	434675	live
50ba7619-d16f-4b79-964e-0806d175d53f	unc.edu.d776de67-5b7f-40bb-a01c-cfaa5febd289.1484788.rsem.genes.results	cef0ea8ce2fd083a49e905951e695f30	1518426	live
71bd9c5e-cd06-471a-addc-2b424c0dd920	unc.edu.c23d161f-020d-4a45-b3ae-836cbea87113.2198639.rsem.genes.results	bc016d8c190ba18b465e9721589f2cac	1511805	live
a5fa68ac-1463-4a7a-b2c6-b2b629c94cb5	unc.edu.b9e16770-b3b7-4b44-8985-6f56ea721547.1493847.rsem.genes.normalized_results	290704f94917c82be044f0bb95928c64	434641	live
2a3933f9-70a3-47f0-940c-49675ff14f96	UNCID_1016035.TCGA-CV-5441-01A-01R-1514-07.111104_UNC10-SN254_0300_BD07FPACXX_GATCAG_L004_2.trimmed.annotated.gene.quantification.txt	519aa5e5e310507f4c67ab41962502fc	996208	live
108c358f-6824-4ed9-b36e-22a3a0fac2d4	unc.edu.227a1c32-1858-4197-b767-de05bfb71336.1501717.rsem.genes.normalized_results	90ff62edf05457386471a503671b6fe2	435666	live
73f616ea-39cb-4a09-ba86-98649d47ae64	unc.edu.03e24ea8-ad5c-48d9-b1ea-a6d2c80778cf.1493489.rsem.genes.results	9340e4748938facd160cc7252c4ef86b	1510875	live
4be117af-044a-4bd9-93ed-3f96206fee50	UNCID_988238.TCGA-CV-6962-11A-01R-1915-07.111118_UNC12-SN629_0171_BD076CACXX_ACAGTG_L003_2.trimmed.annotated.gene.quantification.txt	87cd4a0edffa388d9e246fbc250b1900	992701	live
5b505aed-3955-4543-bba7-78ddc39f0120	unc.edu.1dbe5a97-6470-4669-8c56-43d65e6b6813.2198498.rsem.genes.normalized_results	0158b7537ce13b8e6902c15c0d2fb9df	433926	live
7e6c6c1c-e0a7-48d8-92f8-016ee4214cc9	unc.edu.78a8e33e-fd10-4dcd-b8fd-aad93db18c45.1484401.rsem.genes.normalized_results	550c05ff8fbab503a857dc0a582b2c83	435742	live
24d37012-b02c-4233-aa90-7e640bad9042	unc.edu.d092afd0-400b-4301-baca-1dd748380cee.1502444.rsem.genes.results	bb1448ab878bc2d06998285d89858a38	1514621	live
c2894288-d1ce-4ab4-a48a-011653a3fd82	unc.edu.34a59041-88b0-4f88-a180-d856dd2a0887.1502571.rsem.genes.normalized_results	0e78fd74aaa6fdb54a6e4d21c82dc4da	434658	live
360f581f-8a3d-45a6-b3d7-c70fb5b84a06	unc.edu.a1b9037e-4960-4995-b52d-80d1e72f93a9.2203705.rsem.genes.normalized_results	7d3ac505b2afc396e0665daf8d44c9e0	434966	live
3561856b-214e-4eaf-a46f-fb48119ed352	unc.edu.7eb22ffe-af29-4d9f-88e3-9d2d328adb43.1492953.rsem.genes.results	c59a85e1f294e52d6078ab62b5e47800	1539491	live
b6c79ed2-34a2-486f-a7d4-831b3cc880a9	UNCID_1082797.TCGA-HD-7754-01A-11R-2081-07.120305_UNC16-SN851_0133_AC0JB6ACXX_CAGATC_L004_2.trimmed.annotated.gene.quantification.txt	538a4d8ae3df8f88c032deca0f100b87	997231	live
7b74b540-7518-4ace-bdd4-0a3332916d46	unc.edu.dc73dac7-c529-43fd-962f-56f501b97a01.1484426.rsem.genes.results	c88fee206f2f3a64cd353dd0d58eb261	1531125	live
25aadccb-ba29-4419-beff-fbb731cc687c	unc.edu.74e66797-54e6-4dfd-b44f-daf67179e861.2198759.rsem.genes.normalized_results	3df0d5c57bbf8a897da80e85696cc7d5	435984	live
d925cd2c-1c15-4f45-9d97-888ae275ce89	unc.edu.4e768aec-1f77-4ce4-ae4d-aa2bfd66fdc5.1497557.rsem.genes.normalized_results	464780c5581241178a3d82014ef57eb5	435543	live
4591a3e9-ffa6-4ea9-b5d0-4e09bab7537c	unc.edu.53d40849-c03b-412e-98cb-5df596f8fa3c.2349058.rsem.genes.normalized_results	04b5cb9e6830e1178bd2eeb04193f096	434444	live
40795c11-d233-4d48-95e2-3f2f9645e76b	unc.edu.6243108f-1333-4198-b3af-aec72618ed19.1491222.rsem.genes.normalized_results	dcc667e3d7df8813fe4ba6dfb01b9944	435730	live
9f43f4d0-170f-4f59-9169-81f5c6e5b4a8	unc.edu.9ba293cb-f50a-43d5-8962-ea6fa9e7e7e3.1497967.rsem.genes.normalized_results	922fd63dabdfaff3843a912a3da60c5a	434065	live
dad38cbc-1b98-44b6-9db4-f16b6b6d058b	UNCID_1009533.TCGA-CV-7177-11A-01R-2016-07.111117_UNC14-SN744_0189_AD09V4ACXX_GATCAG_L008_2.trimmed.annotated.gene.quantification.txt	1f0ab083983ea75ab1790aee09cb2eec	991545	live
26314042-deab-4bfa-b360-3768abe78d96	unc.edu.5bd402bb-ead6-441e-a48c-113ef5cfbf38.2355510.rsem.genes.results	7dc7540df822cd019bb70e164d38f227	1526842	live
ed550acb-4d46-43a3-96cf-40b8ebe6f28e	unc.edu.c721e2a5-6639-45b4-8c5e-539383379c13.2203164.rsem.genes.results	ed1e1319b42272e5b88ec4400dbc5f80	1517350	live
fac42aa8-bbe4-4393-94c9-06dd82ea5079	unc.edu.8137bb4a-11d1-4074-b183-6deab169a75c.2227541.rsem.genes.normalized_results	62e3258e36d250748f1956fba97eb283	435493	live
a4be0a31-0052-424b-b9b5-9d1d3c45e490	unc.edu.ff8a7920-5ee4-47f2-a900-495ca8ba3780.1498461.rsem.genes.normalized_results	b587856fa1bd1d6aca13790f4ce976df	434261	live
e5a230f3-51b0-4bc3-ae37-ecb08811d3c7	UNCID_1106007.TCGA-CV-7434-01A-11R-2132-07.120402_UNC16-SN851_0143_AC0MAHACXX_GCCAAT_L004_2.trimmed.annotated.gene.quantification.txt	08b96f07ed5e4401472b8fd5c8e125ed	979350	live
9b2ca0d5-5fad-48ec-801a-be6407e4079e	UNCID_1000314.TCGA-CV-7178-11A-01R-2016-07.111118_UNC11-SN627_0167_AD09WDACXX_GGCTAC_L007_2.trimmed.annotated.gene.quantification.txt	e42bac6ef0850ea1ea62be8de3c2cce6	993378	live
26e45d60-f8f0-41b6-ad04-380fa2703a86	unc.edu.f66999f5-dbb4-44a2-8795-57c848570e6b.1500319.rsem.genes.results	af5369cc07f2b9facd0322b31fd43aea	1508334	live
2bb15287-d992-4a1a-9dc8-677ab997314d	unc.edu.5202fdcf-e7ca-4067-98d3-b8eb273210f3.2202750.rsem.genes.normalized_results	0bb9e4bc4de9328e929ccc5d4cf4a8aa	435351	live
362f26d0-4d5c-4378-a3ad-f635bca6d330	UNCID_1053658.TCGA-CV-7406-01A-11R-2081-07.120312_UNC12-SN629_0193_BD0UPJACXX_GCCAAT_L004_2.trimmed.annotated.gene.quantification.txt	4e73dd464405f51a16c9b62c2f4ff195	1003134	live
95e14fb6-90aa-4c01-8903-650042786a2e	unc.edu.77373c62-849c-4571-8886-7897b2b9580a.1492749.rsem.genes.normalized_results	499c37264dd5735a4236b5264267f564	433771	live
192395ac-ea16-4958-8be1-7022fab06361	unc.edu.fbf0ec2e-f07d-4a6b-a05a-5a799ec0a8f4.1492793.rsem.genes.results	c1d7bf65cba865a7a2a4566901a4434a	1525612	live
652a23d4-06a8-4396-8674-afef7963fc2c	UNCID_1008037.TCGA-CV-7236-01A-11R-2016-07.111117_UNC14-SN744_0190_BD09RTACXX_TTAGGC_L001_2.trimmed.annotated.gene.quantification.txt	a924196adff2181cf56a195fa1b39ea8	993524	live
deb868c1-7611-4386-b072-71b022b38488	unc.edu.3253a6b9-ace6-480d-b7f3-bf2bf4311e2d.1485047.rsem.genes.normalized_results	0529c6113fcbeb80d6c409a7399f589c	434054	live
bc352815-99df-40c0-b130-3fe82c43deff	UNCID_1055741.TCGA-CQ-7065-01A-11R-2081-07.120229_UNC13-SN749_0155_BC0J5PACXX_GGCTAC_L002_2.trimmed.annotated.gene.quantification.txt	5fd4e9a30543b744182e44dea93dd59e	979183	live
cc16536c-6c79-4788-825c-c3197d14c786	UNCID_1107472.TCGA-CV-7432-11A-01R-2132-07.120402_UNC16-SN851_0143_AC0MAHACXX_CAGATC_L003_2.trimmed.annotated.gene.quantification.txt	ed628a65e4c463da6692a486251989f2	986203	live
4e5bd2a8-3eb6-4c7c-aa11-8030166be20a	unc.edu.a0495052-d67a-466e-94d5-f9f62599e0f6.2340778.rsem.genes.results	05ca83048488285c063886ae5f518f1d	1512518	live
9fad8131-92c0-4edd-a7dd-003486f2f270	unc.edu.58ba4f46-bb31-4794-9ff5-c5fdb262e3e9.1485175.rsem.genes.normalized_results	8f9f96dee169cb2b7a167ca36ae25cdd	434023	live
60b57e70-b743-48fc-8854-46ed717ab8d1	UNCID_1017715.TCGA-BA-4075-01A-01R-1436-07.111103_UNC12-SN629_0167_BD09LHACXX_TTAGGC_L001_2.trimmed.annotated.gene.quantification.txt	0de157cd713d0201e5b8426358cea2e0	985623	live
3d8cbbfc-a7b9-49b6-9dab-4f831af0dea1	unc.edu.1edbbbdc-e7b4-4e6e-a827-a67fa16bbfeb.1500332.rsem.genes.results	f9463aa5b46441a284310db9af8b5420	1508023	live
38688480-1d36-4588-b8ba-762e6b362c5a	unc.edu.c4590890-abf3-4ec8-a3be-5ec5b079edb7.1491150.rsem.genes.normalized_results	fb64a936333366c8a458b8cfa26c899a	434472	live
5d3a90f8-24d3-45d8-9855-8a286e2d9fa1	unc.edu.b2b301e9-2e77-4f62-838d-dba96fab164d.1527032.rsem.genes.results	045b4b16d3e5525435481b80ec4af3b8	1514069	live
8221f48d-0dbb-41b4-8c8e-8e28337381d2	unc.edu.70feab34-35f1-4936-98dc-1b32358866a7.1498479.rsem.genes.results	d709acfc54b94ba64ff239e4f4bcb05b	1501377	live
270027ce-1bf2-4461-a4ea-c194efc9f951	unc.edu.50978124-047b-434d-8353-a2e51ea81741.2530737.rsem.genes.results	13e319f65ef8eb8d2aa684154e461c5a	1519261	live
44e1192c-67d4-4b15-a462-8771012ea6d5	UNCID_1064022.TCGA-CN-6016-01A-11R-1686-07.111108_UNC13-SN749_0134_AD07FTACXX_ATCACG_L005_2.trimmed.annotated.gene.quantification.txt	feab314a4975282fa8571b9c1648c21f	986338	live
165f3791-b6a9-4d5c-b5f1-ebdb380db9fb	unc.edu.dd4bf12f-d19c-44ac-b878-d328d6d89fb6.2530547.rsem.genes.results	b8d5fd115c76f8d60add3494430080c1	1521614	live
4f3e16c2-6938-42ff-85d8-eb660414333f	UNCID_993772.TCGA-CV-6441-01A-11R-1686-07.111118_UNC12-SN629_0170_AD075HACXX_ACTTGA_L001_2.trimmed.annotated.gene.quantification.txt	4e1c57d9d6dc90e6f72db93ce700383c	977470	live
732469e4-aba4-4827-8f1d-76718e9a628d	unc.edu.7380308b-caff-4600-9688-96d6b0211229.2530297.rsem.genes.results	edfb1324c23a840bf7c012137adb11de	1510486	live
73406de8-8651-47c1-810d-e1e61c326930	unc.edu.4d5ede35-ed46-42e1-8ad7-cc584d297eca.1490610.rsem.genes.results	d72be3fc72b12e8f5eddccd7ddcc50c5	1510057	live
d1deca39-68d3-4dc0-b6be-56904012d644	unc.edu.df8e6108-d3de-48ee-832b-377fc1ce13f0.1493929.rsem.genes.normalized_results	7ef45db7f0a00060dc5c33d32a670774	436745	live
784b9a49-6eed-4f76-9e6e-978c4fefb390	unc.edu.dd8cd3c1-09b3-44b7-a128-fd442d38118f.2208851.rsem.genes.results	6a8b7d7ba22430e28ce826c90f8da75c	1515778	live
f9ab2b44-f2ee-4876-850b-21b366bd9fc5	unc.edu.f599d67d-1f14-45d2-8db7-f35aa8ede9e6.2311096.rsem.genes.results	0b5b633cde4e2c086eae2410cddf13c0	1514657	live
85abdf64-86fa-49f7-b11d-5892d2c07188	UNCID_1057005.TCGA-BB-4217-01A-11R-2081-07.120229_UNC13-SN749_0155_BC0J5PACXX_ATCACG_L001_2.trimmed.annotated.gene.quantification.txt	1abd711f8d6247bca41076d0996160de	1018801	live
af6a9d75-07e0-4f0b-abf0-3624c516d33c	UNCID_992766.TCGA-CR-6487-01A-11R-1873-07.111118_UNC12-SN629_0170_AD075HACXX_TTAGGC_L007_2.trimmed.annotated.gene.quantification.txt	ecc64007234676b5a4e2fee977b76d25	996201	live
6c5055d8-2c85-4733-8782-5642c815e7c1	unc.edu.1269ec4c-f015-4693-b4a1-a6fa58b3ffd6.1503376.rsem.genes.results	cdb0b8232ad79235303710f670af8a39	1503123	live
f864bb1c-0566-46b9-ba7c-c9ba650a917d	unc.edu.ad5c8eb2-3595-4897-b373-9ec7040827d7.1483115.rsem.genes.normalized_results	f8efc0c74f387fdfe11fa081ed491133	434347	live
fb0cff8f-06da-49fc-92ec-ee5245330afa	UNCID_1053592.TCGA-CR-7369-01A-11R-2132-07.120312_UNC12-SN629_0193_BD0UPJACXX_GCCAAT_L003_2.trimmed.annotated.gene.quantification.txt	1a75e1c1c5446f4c6aa4ab694605f143	996397	live
8b3138d4-e024-4368-b11a-91791b9f6bfa	unc.edu.4f0b5ea0-c9fd-4db6-b590-97e961366200.1483511.rsem.genes.normalized_results	3b87e32b545142e58bb7081aba0dfb4a	435525	live
979446aa-414a-42db-b0cd-d04cdd2e4b3e	unc.edu.45e1b34e-9314-438b-8469-ae812ded442a.2227820.rsem.genes.normalized_results	9217f60d8df40356731055ff7be40202	433179	live
7b0191fa-328d-462f-b6a1-41aec60e3af0	UNCID_1065520.TCGA-CN-6011-01A-11R-1686-07.111108_UNC13-SN749_0134_AD07FTACXX_ATCACG_L002_2.trimmed.annotated.gene.quantification.txt	e4eb5fd86107ca7090019577ea43e207	975836	live
67725822-34cc-4cbb-922e-a25a215583db	unc.edu.45f54a9f-295d-4618-9e75-a7f3a2134e55.1492340.rsem.genes.normalized_results	98296186b8ecbe0db3f7601f9e25d0b5	434754	live
5b9392ae-96a8-49f3-a62e-185448cd60de	unc.edu.df8e6108-d3de-48ee-832b-377fc1ce13f0.1493851.rsem.genes.results	9b1c2a33b8458e4a5aed6bb8b4fa9483	1534414	live
98f699ad-ce4d-4206-806b-ef39eeea64e7	unc.edu.535cab0d-a36e-4e6e-abeb-5c3b13b03629.1493299.rsem.genes.results	fdc299a44627f190e2aa88af0b323eba	1523999	live
ec673e81-3021-4e2d-ac42-f9c6179030ad	unc.edu.2219ceda-89d3-4cf0-8bba-07f678909224.1499870.rsem.genes.normalized_results	b7293a65fb27fc0cda1ced8ef30f689f	436323	live
09a086a6-4b1a-4367-bb98-4b6c9decb66c	UNCID_893365.TCGA-CQ-5325-01A-01R-1686-07.111108_UNC15-SN850_0145_BC03RAACXX_ATCACG_L007_2.trimmed.annotated.gene.quantification.txt	6548bdb49d564ecaa816f294e1695ecb	971746	live
31342369-2adc-478d-a8e2-0c4d7dc38709	unc.edu.94b8cbb1-6de6-41cb-a72d-afb71c226ddc.2195907.rsem.genes.normalized_results	bcbc533d98b1ba988e137da8a5058416	434494	live
818041c0-46ca-4f86-a049-77b15aea8aee	unc.edu.d30521fd-54db-4fda-90bb-77138f6cc6dd.2350821.rsem.genes.results	634cee0c14acd42f1d5ed8761e3fa091	1524559	live
9e070f6c-693e-4349-94b4-3feae41b8fba	unc.edu.87d0840b-ae2b-47dd-a90e-444240b3ccdd.1490436.rsem.genes.results	641e69cd076bd3df0802b11c5f4c3608	1516574	live
a8952c02-a33d-4a67-9d96-3e244e4cb445	unc.edu.1b5ebdfc-d133-4e9c-b0bf-4ef9ad0b8b1f.2348100.rsem.genes.results	2c8f2567ed749418173a9ac03d47a0ff	1513931	live
24b80417-53c6-4b97-8286-75d6ecfae631	UNCID_1050704.TCGA-CV-7430-01A-11R-2132-07.120312_UNC12-SN629_0193_BD0UPJACXX_CAGATC_L008_2.trimmed.annotated.gene.quantification.txt	f1fbe1565542da16c66dfb8de1e5b682	986745	live
65ed80de-c242-4df8-9713-9e8fb91807cc	unc.edu.d57a0ea8-ceb5-494e-8e1f-11c7f89c84c1.1502919.rsem.genes.results	fdd3c41837823721b5a7f014f473e836	1511638	live
2ada262b-0a3d-432b-b553-4b7a73f4f366	unc.edu.8cce07d4-906f-4c8d-974b-1b83ca7a0f6a.1491058.rsem.genes.results	09c31880b1318f94535a3020b872b83a	1510333	live
0ff3ae0a-4e60-4ba7-afd8-a5c1475b629c	UNCID_1064230.TCGA-CQ-5329-01A-01R-1686-07.111108_UNC13-SN749_0134_AD07FTACXX_TTAGGC_L003_2.trimmed.annotated.gene.quantification.txt	5a9a09bfa0d9eb6a89b5c067fefb95c8	977617	live
cacffc53-a626-462a-90d1-250a3a14ed07	UNCID_1054865.TCGA-IQ-7632-01A-11R-2081-07.120313_UNC9-SN296_0281_BD0UM8ACXX_GATCAG_L004_2.trimmed.annotated.gene.quantification.txt	331cb6ab290d1c55140023f9a99df730	981933	live
3c2bdc3b-b25b-4c0a-90d6-c7d7497a963a	unc.edu.9caa5981-108c-4f92-b717-fc8c7f6d87dd.1507367.rsem.genes.normalized_results	09e6bd2bf045e86d4bff613042c44b87	435944	live
b229dc04-d3ae-4685-91eb-0efa3936eeba	UNCID_1065584.TCGA-CQ-5324-01A-01R-1686-07.111108_UNC13-SN749_0134_AD07FTACXX_TTAGGC_L002_2.trimmed.annotated.gene.quantification.txt	dea9d402e7599a086e4f45ad33ae3eb9	968371	live
824128a6-5d92-43a3-8f92-87ab56562739	unc.edu.682a10fe-c5d5-4180-82c5-871fb0c746b7.2200611.rsem.genes.normalized_results	5f20cad65f12e0582be4328325138997	436416	live
fd6fce1e-f442-471e-b88d-042fe6e33d0c	unc.edu.03103f4c-7b4f-4ecf-9261-280d08469e7d.1491351.rsem.genes.results	85809dc6bdca58f422c786d76707302e	1529230	live
87c83c9b-8a9b-4a6d-b01a-8adefd1ad859	unc.edu.d10ce5a7-da57-407f-8ec8-6efd0072cf28.1502325.rsem.genes.normalized_results	fc1683f9954eef5b5009b318ba0909c4	434780	live
cbfe4e5d-ce6f-432c-865e-567457f8467b	unc.edu.e7e06ded-74f0-40a0-952c-4b036040d51d.1493443.rsem.genes.normalized_results	45b4eb7c43532689d738c3af9c29086d	434423	live
9e839103-208b-4886-81cc-c4f5b5206680	unc.edu.541a22b4-49cb-4071-a95c-d8186a8e0584.2196796.rsem.genes.normalized_results	11e96af828fee0da74cbe10b0a0eec7c	434002	live
8ded61f2-6a41-4dee-bbf1-1ea7be962723	unc.edu.323808d6-c1f6-4609-9095-bba1a3a97c78.1503708.rsem.genes.normalized_results	c1da43392c223b963bf797b5f814bccc	435821	live
00c7c8c1-3bfa-4c0c-a048-cf2ba0ef296e	UNCID_990429.TCGA-CN-6021-01A-11R-1686-07.111118_UNC12-SN629_0170_AD075HACXX_ATCACG_L007_2.trimmed.annotated.gene.quantification.txt	6ac898091af7246bdbdd889f61f2900a	983460	live
f262f012-13d8-4f25-a1f9-c26dd8510b68	unc.edu.3b470500-2427-4540-bc8e-df91e42c3d26.1502821.rsem.genes.results	bea5b0f4ee8df28221d35049f2337bb5	1521660	live
46fddf48-4556-4880-965e-822f0ae04f18	unc.edu.f4addef3-be6d-40d6-8bb9-6ca5cf74173c.1492972.rsem.genes.normalized_results	9da89356878fabbc3e3a21f6a247edcf	434162	live
f69b43a4-6397-4255-9ad9-19637dad7c9d	unc.edu.1836aa30-6682-4192-9e01-b35091f8bacb.1502517.rsem.genes.normalized_results	63c29db6452ec3a7fc11928a025d4f85	435108	live
d69ac19e-be7f-4a87-9242-0d44e11610aa	unc.edu.87c6b3fe-5314-4904-b145-ec71ca6f120d.1491671.rsem.genes.results	ab9a4fc565af4f30a945358566ea0b99	1506999	live
4612dd95-fe13-4ffc-8d0f-1ec7aa8f163a	unc.edu.81fa5865-d03a-401c-a9b7-19a38a36ec33.1502533.rsem.genes.results	215052a8cfdb73d9113b4654486a025d	1515671	live
3d735013-47a2-4d38-af59-7990384e201f	unc.edu.fbe54950-b172-4cc9-ab7f-ccf003fd3638.1482086.rsem.genes.results	098ea8f62722500c0c58277ba2c37164	1518271	live
df442284-c254-48ea-b592-262ce7d7c11f	unc.edu.0c68066e-db25-44a9-8fc3-ebba1a303a69.2355484.rsem.genes.results	3c74f7493b5f6d9539f796f8cd62ceb1	1525451	live
5b883c84-5324-4c7a-b1f1-c75cc4b63428	UNCID_892028.TCGA-CN-4735-01A-01R-1436-07.111103_UNC12-SN629_0167_BD09LHACXX_ACTTGA_L001_2.trimmed.annotated.gene.quantification.txt	1dfbc8925f08e9cb93f2f344eddb0b6e	1007699	live
2f1f6f62-e404-4de4-acb8-0a4ecf1fe3fa	unc.edu.4e39dc31-be30-46cf-b9a9-8d9815f6f8ed.1485077.rsem.genes.results	ae0fbb454e564f071ece62daa935eef4	1508744	live
40ab38f3-cfb9-4a7d-8440-810bda6f93c0	UNCID_886054.TCGA-CV-7243-01A-11R-2016-07.111115_UNC15-SN850_0147_BC03RBACXX_ATCACG_L002_2.trimmed.annotated.gene.quantification.txt	16deb64d56b05735d31ad09ed8e43dc8	983508	live
c0a64fb1-3762-41fd-a65e-a4327d37951b	unc.edu.8698125c-299c-42ec-b488-df0b574e8f26.1491922.rsem.genes.normalized_results	43db369fad48b182b7561099c5aca4a7	435482	live
598b4520-76f8-4897-8ba2-d869f0ce9eec	unc.edu.8d810625-b9e3-4da7-98af-31f2f5174814.1504017.rsem.genes.results	0c30b7aa6db1668f6b01e3c175e8b13e	1510023	live
402ba6ae-c2af-456c-a076-6a93a87faa87	unc.edu.a1b9037e-4960-4995-b52d-80d1e72f93a9.2203688.rsem.genes.results	7450f90541af432a154993224688f54a	1513701	live
99b95ef1-0634-4d0e-a16e-15d12b2074ad	unc.edu.bff9c976-fbde-499d-8ffa-ec0cf369151d.2534360.rsem.genes.normalized_results	5dedf6e403c7af88031e6f084e567100	436308	live
37c53183-ce8d-4218-b1df-7e4154983ccf	unc.edu.94b8cbb1-6de6-41cb-a72d-afb71c226ddc.2195890.rsem.genes.results	3850b56fb9ef8fee208207198148f6d4	1499622	live
dba448e8-4f8b-462c-a4f8-a674d5e205f8	unc.edu.51012f3d-96cd-4072-bd33-93192e98afa5.2208953.rsem.genes.normalized_results	8ded3869b948e00d1e60a5f1e486d8bb	433916	live
7c6fd814-aa82-4991-aad7-88e68772adac	unc.edu.4e39dc31-be30-46cf-b9a9-8d9815f6f8ed.1485090.rsem.genes.normalized_results	d4057e0b01de4a47d28ff7b9ddaae555	434851	live
c405696a-811f-4c98-8256-378da24b4a45	unc.edu.b6063ecd-bd1b-4cff-bf17-33357c17573b.1496094.rsem.genes.normalized_results	242fe42fb8eb312be98b1de3bbad899c	436034	live
